--------------------
BDMEP - INMET
--------------------
Estação           : BENJAMIN CONSTANT - AM (OMM: 82410)
Latitude  (graus) : -4.38
Longitude (graus) : -70.03
Altitude  (metros): 65.00
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82410;04/04/1970;1200;23.7;22.4;89;1012.2;0;0;1;
82410;04/04/1970;1800;26.1;24.4;86;1011.2;23;3;1;
82410;05/04/1970;0000;23.9;23.3;86;1011;18;1;1;
82410;05/04/1970;1200;23.7;22;85;1012.6;14;3;7;
82410;05/04/1970;1800;29.9;24.7;64;1009.2;5;5;4;
82410;06/04/1970;0000;26.9;22.2;92;1009;14;1;1;
82410;06/04/1970;1200;24.1;23.3;93;1011.9;18;1;4;
82410;06/04/1970;1800;27.2;25.1;84;1011;14;3;7;
82410;07/04/1970;0000;25.7;25.9;90;1009.2;18;1;1;
82410;07/04/1970;1200;24.9;23.8;91;1012.3;14;1;1;
82410;07/04/1970;1800;27.8;25.8;84;1010.6;9;3;1;
82410;08/04/1970;0000;23.7;24.5;91;1009.9;9;1;1;
82410;08/04/1970;1200;23.5;22.4;90;1012.6;36;1;1;
82410;08/04/1970;1800;26.9;24;78;1011.6;5;1;7;
82410;09/04/1970;0000;25.7;22.6;88;1010.6;18;1;1;
82410;09/04/1970;1200;24.1;23.1;91;1013;36;1;1;
82410;09/04/1970;1800;28.9;25.7;77;1009.5;23;3;6;
82410;10/04/1970;0000;25.3;24.3;89;1012.6;36;3;1;
82410;10/04/1970;1200;24.1;23;90;1011.9;36;1;1;
82410;10/04/1970;1800;29.9;25.3;68;1010.6;5;3;7;
82410;11/04/1970;0000;26.3;23.9;89;1009.8;36;3;1;
82410;11/04/1970;1200;24.3;23;89;1011.9;0;0;6;
82410;11/04/1970;1800;30.9;25.4;62;1013;14;3;4;
82410;12/04/1970;0000;25.9;24.9;91;1008.6;9;1;0;
82410;12/04/1970;1200;25.3;23.9;89;1011.1;5;3;4;
82410;12/04/1970;1800;26.9;25.1;86;1009.9;36;1;6;
82410;13/04/1970;0000;24.9;24.7;92;1008.6;14;1;7;
82410;13/04/1970;1200;23.9;23;92;1012.6;18;1;4;
82410;13/04/1970;1800;31.4;26.1;65;1011.6;5;3;6;
82410;14/04/1970;0000;26.3;23.9;89;1008.4;9;1;4;
82410;14/04/1970;1200;25.1;23.7;89;1011;5;3;6;
82410;14/04/1970;1800;32.1;26.5;62;1009.9;36;3;4;
82410;15/04/1970;0000;26.5;24.9;87;1008.2;14;1;3;
82410;15/04/1970;1200;24.7;23.1;87;1011;5;3;6;
82410;15/04/1970;1800;30.9;25.9;66;1009.9;9;3;7;
82410;16/04/1970;0000;27.3;24.9;81;1008.8;5;1;4;
82410;16/04/1970;1200;24.1;23.1;91;1013;9;1;1;
82410;16/04/1970;1800;30.9;25.9;66;1010.3;36;1;7;
82410;17/04/1970;0000;25.3;24.9;91;1011.9;36;1;1;
82410;17/04/1970;1200;23.1;22.4;94;1013.8;9;1;1;
82410;17/04/1970;1800;29.1;26.3;79;1012.6;14;3;7;
82410;18/04/1970;0000;24.7;24.1;87;1010.6;18;1;1;
82410;18/04/1970;1200;23.8;22.9;92;1013.2;5;1;7;
82410;18/04/1970;1800;31.1;26.3;67;1011;36;3;6;
82410;19/04/1970;0000;25.9;23.1;92;1010.3;36;1;1;
82410;19/04/1970;1200;23.9;23.3;95;1013.1;36;1;7;
82410;19/04/1970;1800;30.7;25.7;66;1010.3;5;3;6;
82410;20/04/1970;0000;25.1;24.9;89;1010.3;5;1;0;
82410;20/04/1970;1200;23.8;22.5;89;1012.6;9;1;1;
82410;20/04/1970;1800;31.1;26.3;67;1010.6;14;3;6;
82410;21/04/1970;0000;25.7;23.7;88;1011;9;1;1;
82410;21/04/1970;1200;24.3;23.1;90;1013.2;32;1;1;
82410;21/04/1970;1800;26.3;23.9;81;1009.9;9;1;7;
82410;22/04/1970;0000;24.7;24.3;88;1010.6;9;1;7;
82410;22/04/1970;1200;23.5;22.2;89;1013.9;5;3;1;
82410;22/04/1970;1800;28.1;25.1;77;1011.2;5;5;5;
82410;23/04/1970;0000;25.1;23.3;90;1011.4;0;0;7;
82410;23/04/1970;1200;23.2;22.6;95;1013.9;9;1;1;
82410;23/04/1970;1800;25.2;23.7;88;1012.8;27;3;1;
82410;24/04/1970;0000;25.3;23.9;83;1011.2;14;1;1;
82410;24/04/1970;1200;23.9;22.9;91;1013;0;0;1;
82410;24/04/1970;1800;26.9;24.8;84;1010.6;14;3;7;
82410;25/04/1970;0000;24.7;23.1;86;1011;9;1;1;
82410;25/04/1970;1200;23.9;22.8;90;1013;27;3;1;
82410;25/04/1970;1800;30.1;26.3;73;1010.6;5;5;5;
82410;26/04/1970;0000;25.9;23;91;1009.9;14;1;1;
